Color,Document name,Code,Weight score,Segment,Author,Creation date,Comment,Document group,Area,Coverage %,Beginning,End
●,8_L,Questions for Trump,0,an attempt to penetrate the president's thinking,AnZhu,26-Mar-20 14:11:16,,,48,0.52,4,4
●,8_L,USA\USA-I,0,his closest advisers,AnZhu,26-Mar-20 14:11:33,,,20,0.22,4,4
●,8_L,USA\USA-I,0,his family,AnZhu,26-Mar-20 14:11:40,,,10,0.11,4,4
●,8_L,USA\Comey,0,the F.B.I. director,AnZhu,26-Mar-20 14:11:55,,,19,0.21,4,4
●,8_L,USA\Flynn,0,his first national security adviser,AnZhu,26-Mar-20 14:12:04,,,35,0.38,4,4
●,8_L,USA\Sessions,0,Attorney General Jeff Sessions,AnZhu,26-Mar-20 14:17:59,,,30,0.32,4,4
●,8_L,RUS\RUS-I,0,Russians,AnZhu,26-Mar-20 14:18:16,,,8,0.09,4,4
●,8_L,USA\Democrats\Clinton,0,Hillary Clinton,AnZhu,26-Mar-20 14:18:33,,,15,0.16,4,4
●,8_L,USA\Trump\Lawyers\Cohen,0,"his longtime personal lawyer, Michael D. Cohen",AnZhu,26-Mar-20 14:19:24,,,46,0.50,5,5
●,8_L,RUS,0,Moscow,AnZhu,26-Mar-20 14:19:56,,,6,0.06,5,5
●,8_L,USA\Trump\Kushner,0,"Mr. Trump's son-in-law, Jared Kushner",AnZhu,26-Mar-20 14:20:37,,,37,0.40,5,5
●,8_L,USA\Stone,0,"Roger J. Stone Jr., a longtime adviser",AnZhu,26-Mar-20 14:21:22,,,38,0.41,5,5
●,8_L,RUS,0,Moscow ,AnZhu,26-Mar-20 14:21:31,,,6,0.06,5,5
●,8_L,USA\Mueller,0,the special counsel,AnZhu,26-Mar-20 14:22:16,,,19,0.21,6,6
●,8_L,Questions for Trump,0,no questions about collusion,AnZhu,26-Mar-20 14:22:33,,,28,0.30,6,6
●,8_L,RUS meddling,0,collusion,AnZhu,26-Mar-20 14:22:46,,,9,0.10,6,6
●,8_L,RUS meddling,0,"a ""phony"" crime",AnZhu,26-Mar-20 14:22:55,,,15,0.16,6,6
●,8_L,USA\Flynn,0,"Michael T. Flynn, the former national security adviser",AnZhu,26-Mar-20 14:23:56,,,54,0.58,7,7
●,8_L,USA\Flynn,0,Mr. Flynn,AnZhu,26-Mar-20 14:24:06,,,9,0.10,8,8
●,8_L,Questions for Trump,0,That document,AnZhu,26-Mar-20 14:24:35,,,13,0.14,8,8
●,8_L,USA\Trump\Campaign officials,0,campaign aides,AnZhu,26-Mar-20 14:25:51,,,14,0.15,9,9
●,8_L,USA\Trump\Campaign officials,0,campaign officials,AnZhu,26-Mar-20 14:26:00,,,18,0.19,4,4
●,8_L,USA\Trump\Campaign officials\Manafort,0,the former chairman Paul Manafort,AnZhu,26-Mar-20 14:26:58,,,33,0.36,9,9
●,8_L,USA\Trump\Campaign officials\Manafort,0,Paul Manafort,AnZhu,26-Mar-20 14:27:08,,,13,0.14,9,9
●,8_L,USA\Trump\Lawyers\Sekulow,0,"Jay Sekulow, a lawyer for Mr. Trump",AnZhu,26-Mar-20 14:27:41,,,35,0.38,10,10
●,8_L,USA\Mueller,0,the special counsel,AnZhu,26-Mar-20 14:28:00,,,19,0.21,10,10
●,8_L,Questions for Trump,0,a reminder of the chaotic first 15 months of the Trump presidency,AnZhu,26-Mar-20 14:28:23,,,65,0.70,11,11
●,8_L,Questions for Trump,0,the transition and campaign,AnZhu,26-Mar-20 14:28:33,,,27,0.29,11,11
●,8_L,USA\USA-I,0,White House aides,AnZhu,26-Mar-20 14:28:52,,,17,0.18,11,11
●,8_L,RUS\RUS-I,0,Russian officials,AnZhu,26-Mar-20 14:28:59,,,17,0.18,11,11
●,8_L,USA\Mueller,0,The special counsel,AnZhu,26-Mar-20 14:29:10,,,19,0.21,12,12
●,8_L,USA\Mueller\Investigators,0,law enforcement officials,AnZhu,26-Mar-20 14:55:47,,,25,0.27,13,13
●,8_L,USA\Mueller\Investigators,0,independent investigators,AnZhu,26-Mar-20 14:55:55,,,25,0.27,13,13
●,8_L,USA\Mueller\Investigators,0,people who should loyally protect him,AnZhu,26-Mar-20 14:56:02,,,37,0.40,13,13
●,8_L,USA\Comey,0,"the F.B.I. director, James B. Comey",AnZhu,26-Mar-20 15:06:41,,,35,0.38,14,14
●,8_L,USA,0,Justice Department,AnZhu,26-Mar-20 15:11:24,,,18,0.19,14,14
●,8_L,USA\Democrats\Clinton,0,Mrs. Clinton,AnZhu,26-Mar-20 15:11:33,,,12,0.13,14,14
●,8_L,USA\Comey,0,Mr. Comey,AnZhu,26-Mar-20 15:11:51,,,9,0.10,14,14
●,8_L,USA\Comey,0,Mr. Comey,AnZhu,26-Mar-20 15:12:10,,,9,0.10,14,14
●,8_L,USA\Sessions,0,Mr. Sessions,AnZhu,26-Mar-20 15:12:31,,,12,0.13,15,15
●,8_L,USA\Sessions,0,the attorney general,AnZhu,26-Mar-20 15:12:46,,,20,0.22,15,15
●,8_L,USA\Sessions,0,Mr. Sessions,AnZhu,26-Mar-20 15:12:59,,,12,0.13,15,15
●,8_L,USA\Mueller,0,Mr. Mueller,AnZhu,26-Mar-20 15:13:18,,,11,0.12,16,16
●,8_L,USA\McGahn,0,"the White House counsel, Donald F. McGahn II",AnZhu,26-Mar-20 15:23:03,,,44,0.48,16,16
●,8_L,USA\Mueller,0,the special counsel,AnZhu,26-Mar-20 15:23:12,,,19,0.21,16,16
●,8_L,USA\Mueller,0,the special counsel,AnZhu,26-Mar-20 15:23:23,,,19,0.21,17,17
●,8_L,USA\Mueller,0,Mr. Mueller,AnZhu,26-Mar-20 15:23:29,,,11,0.12,17,17
●,8_L,USA\Mueller,0,the special counsel,AnZhu,26-Mar-20 15:23:40,,,19,0.21,17,17
●,8_L,USA\McGahn,0,Don McGahn,AnZhu,26-Mar-20 15:23:47,,,10,0.11,17,17
●,8_L,Questions for Trump,0,question the president,AnZhu,26-Mar-20 15:24:06,,,22,0.24,18,18
●,8_L,RUS investigation,0,an avenue to end the inquiry more quickly,AnZhu,26-Mar-20 15:24:26,,,41,0.44,18,18
●,8_L,Questions for Trump,0,an interview,AnZhu,26-Mar-20 15:24:36,,,12,0.13,18,18
●,8_L,USA\Flynn,0,Mr. Flynn,AnZhu,26-Mar-20 15:25:25,,,9,0.10,18,18
●,8_L,RUS investigation,0,the Russia inquiry,AnZhu,26-Mar-20 15:25:37,,,18,0.19,18,18
●,8_L,USA\Trump,0,Mr. Trump,AnZhu,26-Mar-20 15:25:58,,,9,0.10,19,19
●,8_L,USA\Mueller,0,the special counsel,AnZhu,26-Mar-20 15:26:20,,,19,0.21,19,19
●,8_L,RUS investigation,0,investigating,AnZhu,26-Mar-20 15:26:24,,,13,0.14,19,19
●,8_L,USA\Trump\Lawyers\Dowd,0,"his lead lawyer, John Dowd",AnZhu,26-Mar-20 15:26:48,,,26,0.28,19,19
●,8_L,Questions for Trump,0,interview Mr. Trump,AnZhu,26-Mar-20 15:27:00,,,19,0.21,19,19
●,8_L,USA\USA-I,0,people,AnZhu,26-Mar-20 15:27:07,,,6,0.06,19,19
●,8_L,USA\Mueller,0,unsatisfied,AnZhu,26-Mar-20 15:27:18,,,11,0.12,20,20
●,8_L,USA\Trump\Lawyers\Dowd,0,Mr. Dowd,AnZhu,26-Mar-20 15:27:24,,,8,0.09,20,20
●,8_L,USA\Comey,0,Mr. Comey,AnZhu,26-Mar-20 15:27:42,,,9,0.10,20,20
●,8_L,USA\USA-I,0,the people,AnZhu,26-Mar-20 15:27:48,,,10,0.11,20,20
●,8_L,USA\Trump\Lawyers\Dowd,0,Mr. Dowd,AnZhu,26-Mar-20 15:27:55,,,8,0.09,21,21
●,8_L,USA\Trump\Lawyers\Dowd,0,Mr. Dowd,AnZhu,26-Mar-20 15:28:09,,,8,0.09,21,21
●,8_L,USA\Mueller,0,Mr. Mueller,AnZhu,26-Mar-20 15:28:30,,,11,0.12,22,22
●,8_L,Questions for Trump,0,ask Mr. Trump,AnZhu,26-Mar-20 15:28:44,,,13,0.14,21,21
●,8_L,Questions for Trump,0,the questions,AnZhu,26-Mar-20 15:28:52,,,13,0.14,22,22
●,8_L,USA\Trump\Lawyers\Dowd,0,Mr. Dowd,AnZhu,26-Mar-20 15:30:16,,,8,0.09,22,22
●,8_L,Questions for Trump,0,an interview,AnZhu,26-Mar-20 15:30:28,,,12,0.13,22,22
●,8_L,USA\Trump\Lawyers\Dowd,0,Mr. Dowd,AnZhu,26-Mar-20 15:30:35,,,8,0.09,22,22
●,8_L,USA\Trump\Lawyers\Dowd,0,Mr. Dowd,AnZhu,26-Mar-20 15:31:09,,,8,0.09,22,22
●,8_L,USA\Trump\Lawyers\Giuliani,0,"his longtime confidant, Rudolph W. Giuliani",AnZhu,26-Mar-20 15:31:31,,,43,0.46,23,23
●,8_L,USA\Trump\Lawyers\Giuliani,0,Mr. Trump's new lawyer in the investigation,AnZhu,26-Mar-20 15:31:36,,,43,0.46,23,23
●,8_L,USA\Mueller,0,the special counsel,AnZhu,26-Mar-20 15:31:57,,,19,0.21,23,23
●,8_L,USA\Mueller\Investigators,0,his staff,AnZhu,26-Mar-20 15:32:01,,,9,0.10,23,23
●,8_L,USA\Mueller,0,"""truly objective.""",AnZhu,26-Mar-20 15:32:08,,,18,0.19,23,23
●,8_L,USA\Mueller\Investigators,0,"""truly objective.""",AnZhu,26-Mar-20 15:32:10,,,18,0.19,23,23
●,8_L,USA,0,Justice Department,AnZhu,26-Mar-20 15:32:54,,,18,0.19,24,24
●,8_L,USA\Mueller,0,The special counsel,AnZhu,26-Mar-20 15:33:32,,,19,0.21,24,24
●,8_L,USA\Trump\Lawyers\Dowd,0,Mr. Dowd,AnZhu,26-Mar-20 15:33:41,,,8,0.09,24,24
●,8_L,USA\Trump,0,not a target of the investigation,AnZhu,26-Mar-20 15:34:09,,,33,0.36,24,24
●,8_L,RUS investigation,0,Mr. Mueller's inquiries,AnZhu,26-Mar-20 15:34:56,,,23,0.25,25,25
●,8_L,USA\Trump\Lawyers\Dowd,0,Mr. Dowd,AnZhu,26-Mar-20 15:35:03,,,8,0.09,26,26
●,8_L,USA\USA-I,0,lawyers for both of the advisers,AnZhu,26-Mar-20 15:35:22,,,32,0.35,26,26
●,8_L,USA\Flynn,0,Mr. Flynn,AnZhu,26-Mar-20 15:35:29,,,9,0.10,26,26
●,8_L,USA\Trump\Campaign officials\Manafort,0,Mr. Manafort,AnZhu,26-Mar-20 15:35:38,,,12,0.13,26,26
●,8_L,USA\Trump\Campaign officials\Manafort,0,Mr. Manafort,AnZhu,26-Mar-20 15:36:03,,,12,0.13,26,26
●,8_L,UKR\Yanukovich,0,the pro-Russia former president of Ukraine,AnZhu,26-Mar-20 15:36:56,,,42,0.45,26,26
●,8_L,USA\Flynn,0,"Mr. Flynn, a retired Army lieutenant general",AnZhu,26-Mar-20 15:37:12,,,44,0.48,27,27
●,8_L,USA,0,the White House,AnZhu,26-Mar-20 15:37:19,,,15,0.16,27,27
●,8_L,USA\Mueller,0,the special counsel,AnZhu,26-Mar-20 15:37:47,,,19,0.21,27,27
●,8_L,USA\Flynn,0,General Flynn,AnZhu,26-Mar-20 15:37:54,,,13,0.14,28,28
●,8_L,USA\USA-I,0,people associated with you,AnZhu,26-Mar-20 15:38:14,,,26,0.28,28,28
●,8_L,USA\Flynn,0,General Flynn,AnZhu,26-Mar-20 15:38:22,,,13,0.14,28,28
●,8_L,USA\Flynn,0,Flynn,AnZhu,26-Mar-20 15:38:30,,,5,0.05,28,28
●,8_L,RUS\Kislyak,0,Russian ambassador to the United States,AnZhu,26-Mar-20 15:53:17,,,39,0.42,27,27
●,8_L,USA\Mueller\Investigators,0,Mr. Mueller's team,AnZhu,26-Mar-20 16:40:20,,,18,0.19,22,22
●,8_L,USA\USA-I,0,a pair of former top aides,AnZhu,26-Mar-20 16:40:48,,,26,0.28,25,25
●,8_L,USA\Mueller\Investigators,0,the special counsel's office,AnZhu,26-Mar-20 16:46:24,,,28,0.30,10,10
●,8_LL,USA\Mueller,0,Robert Mueller,maxku,14-May-18 16:14:07,,,14,0.45,1,1
●,8_LL,USA\Trump,0,Donald Trump,maxku,14-May-18 16:14:12,,,12,0.39,1,1
●,8_LL,Questions for Trump,0,a list of possible questions for the president,AnZhu,26-Mar-20 13:55:27,,,46,1.48,2,2
●,8_LL,USA\Trump,0,the president,maxku,14-May-18 16:14:22,,,13,0.42,2,2
●,8_LL,USA\Mueller,0,Special counsel Robert Mueller,maxku,14-May-18 16:14:29,,,30,0.97,3,3
●,8_LL,USA\Trump,0,President Donald Trump,maxku,14-May-18 16:14:36,,,22,0.71,3,3
●,8_LL,Questions for Trump,0,dozens of open-ended questions,maxku,14-May-18 16:14:42,,,30,0.97,3,3
●,8_LL,Questions for Trump,0,Many of those questions,AnZhu,26-Mar-20 13:55:32,,,23,0.74,4,4
●,8_LL,USA\Trump,0,Trump,maxku,14-May-18 16:15:03,,,5,0.16,4,4
●,8_LL,USA\Mueller,0,Mueller,maxku,14-May-18 16:15:29,,,7,0.23,4,4
●,8_LL,Questions for Trump,0,one of the queries,AnZhu,26-Mar-20 13:57:18,,,18,0.58,5,5
●,8_LL,USA\Trump,0,the president,maxku,14-May-18 16:16:27,,,13,0.42,5,5
●,8_LL,RUS investigation,0,a tight-lipped investigation,maxku,14-May-18 16:16:42,,,28,0.90,6,6
●,8_LL,USA\Mueller,0,Mueller,maxku,14-May-18 16:16:46,,,7,0.23,6,6
●,8_LL,USA\Trump,0,the president,maxku,14-May-18 16:16:53,,,13,0.42,6,6
●,8_LL,Questions for Trump,0,Some of the inquiries,AnZhu,26-Mar-20 13:58:42,,,21,0.68,6,6
●,8_LL,USA\Trump,0,Trump,maxku,14-May-18 16:17:05,,,5,0.16,6,6
●,8_LL,RUS,0,the Kremlin,maxku,14-May-18 16:17:14,,,11,0.35,6,6
●,8_LL,USA\Trump,0,Trump,maxku,14-May-18 16:17:21,,,5,0.16,7,7
●,8_LL,USA\Mueller,0,Mueller,maxku,14-May-18 16:17:27,,,7,0.23,7,7
●,8_LL,USA\Trump,0,Trump,maxku,14-May-18 16:17:51,,,5,0.16,8,8
●,8_LL,RUS investigation,0,the investigation,maxku,14-May-18 16:17:56,,,17,0.55,8,8
●,8_LL,USA\Trump,0,The president,maxku,14-May-18 16:18:05,,,13,0.42,9,9
●,8_LL,Questions for Trump,0,the interview,maxku,14-May-18 16:18:11,,,13,0.42,9,9
●,8_LL,USA\Trump,0,Trump,maxku,14-May-18 16:18:21,,,5,0.16,9,9
●,8_LL,USA\Trump,0,the president,maxku,14-May-18 16:18:31,,,13,0.42,9,9
●,8_LL,RUS meddling,0,Russian meddling in the 2016 election,maxku,24-May-18 08:46:11,,,37,1.19,3,3
●,8_LL,USA\Trump\Lawyers,0,The president's lawyers,maxku,24-May-18 08:55:24,,,23,0.74,9,9
●,8_LL,USA\Trump\Lawyers,0,Trump's squadron of lawyers,maxku,24-May-18 08:55:45,,,27,0.87,10,10
●,8_LL,Properties\Other\Other,0,Reportedly,maxku,25-May-18 11:07:20,Mueller,,10,0.32,1,1
●,8_LL,Questions for Trump,0,Wants To Ask Donald Trump,AnZhu,26-Mar-20 13:51:05,,,25,0.81,1,1
●,8_LL,Properties\Law\Unlawful,0,obstructed justice,maxku,25-May-18 11:08:03,Trump,,18,0.58,4,4
●,8_LL,Properties\Violence & Unfair\Perpetrator & Aggressor (giving violence),0,firings of,maxku,25-May-18 11:08:27,Trump,,10,0.32,4,4
●,8_LL,Properties\Violence & Unfair\Victim (receiving violence),0,firings of,maxku,25-May-18 11:08:29,USA-I,,10,0.32,4,4
●,8_LL,Properties\Violence & Unfair\Perpetrator & Aggressor (giving violence),0,attempts to fire,maxku,25-May-18 11:09:13,Trump,,16,0.52,4,4
●,8_LL,Properties\Violence & Unfair\Victim (receiving violence),0,attempts to fire,maxku,25-May-18 11:09:20,Mueller,,16,0.52,4,4
●,8_LL,Properties\Power & Strength\Weak & Following,0,seeking immunity or possible pardon,maxku,25-May-18 11:09:32,USA-I,,35,1.13,5,5
●,8_LL,USA\USA-I,0,unnamed official,maxku,25-May-18 11:09:50,,,16,0.52,5,5
●,8_LL,USA\Trump\Lawyers,0,the president's legal team,maxku,25-May-18 11:10:03,,,26,0.84,5,5
●,8_LL,Properties\Violence & Unfair\Perpetrator & Aggressor (giving violence),0,terminating,maxku,25-May-18 11:10:14,Trump,,11,0.35,5,5
●,8_LL,Properties\Power & Strength\Powerful & Leading,0,shed light on,maxku,25-May-18 11:10:25,Inquieries for Trump,,13,0.42,6,6
●,8_LL,Questions for Trump,0,The questions,maxku,25-May-18 11:10:36,,,13,0.42,6,6
●,8_LL,Properties\Power & Strength\Powerful & Leading,0,homing in on,maxku,25-May-18 11:11:41,Mueller,,12,0.39,6,6
●,8_LL,Properties\Power & Strength\Powerful & Leading,0,shed light on,maxku,25-May-18 11:11:54,Inquieries for Trump,,13,0.42,6,6
●,8_LL,Properties\Affection\Affection or empathy,0,willing to talk,maxku,25-May-18 11:14:27,Inquieries for Trump,,15,0.48,7,7
●,8_LL,RUS meddling,0,any collusion with the Russians during the campaign,AnZhu,26-Mar-20 13:59:28,,,51,1.64,7,7
●,8_LL,Properties\Importance\Important & Intense,0,vehemently denied,maxku,25-May-18 16:15:03,"RUS meddling
Trump",,17,0.55,7,7
●,8_LL,Properties\Affection\Affection or empathy,0,looking forward,maxku,25-May-18 16:15:23,Inquieries for Trump,,15,0.48,7,7
●,8_LL,Properties\Violence & Unfair\Perpetrator & Aggressor (giving violence),0,lashed out,maxku,25-May-18 16:15:56,Trump,,10,0.32,8,8
●,8_LL,Properties\Violence & Unfair\Victim (receiving violence),0,lashed out,maxku,25-May-18 16:15:59,RUS meddling investigation,,10,0.32,8,8
●,8_LL,Properties\Power & Strength\Weak & Following,0,cautioned against,maxku,25-May-18 16:16:29,Trump´s Lawyers,,17,0.55,9,9
●,8_LL,Properties\Power & Strength\Powerful & Leading,0,have sought to strictly limit,maxku,25-May-18 16:16:52,Trump´s Lawyers,,29,0.93,9,9
●,8_LL,Properties\Power & Strength\Weak & Following,0,worried,maxku,25-May-18 16:17:12,Trump´s Lawyers,,7,0.23,9,9
●,8_LL,Properties\Behaviour & character\Trustworthy,0,pleaded guilty,maxku,25-May-18 16:17:35,USA-I,,14,0.45,9,9
●,8_LL,USA\USA-I,0,four people in the president's orbit,maxku,25-May-18 16:17:48,,,36,1.16,9,9
●,8_LL,Properties\Behaviour & character\Not trustworthy,0,lying to federal investigators,maxku,25-May-18 16:18:10,USA-I,,30,0.97,9,9
●,8_LL,Questions for Trump,0,The questions,maxku,25-May-18 16:18:22,,,13,0.42,10,10
●,8_LL,Properties\Importance\Important & Intense,0,the result of months of negotiations,maxku,25-May-18 16:18:32,Inquieries for Trump,,36,1.16,10,10
●,8_LL,USA\Mueller,0,Mueller,maxku,25-May-18 16:19:26,,,7,0.23,10,10
●,8_LL,Questions for Trump,0,his ideal list,maxku,25-May-18 16:19:32,,,14,0.45,10,10
●,8_LL,Properties\Difficulty\Difficult,0,the back and forth,maxku,25-May-18 16:20:13,"Trump´s Lawyers
USA",,18,0.58,10,10
●,8_LL,USA\Trump,0,Trump,maxku,25-May-18 16:20:44,,,5,0.16,11,11
●,8_LL,Properties\Power & Strength\Powerful & Leading,0,urged Trump to reject any request,maxku,25-May-18 16:21:10,Trump´s Lawyers-I,,33,1.06,11,11
●,8_LL,RUS investigation,0,the investigation,maxku,25-May-18 16:21:22,,,17,0.55,11,11
●,8_LL,Properties\Power & Strength\Weak & Following,0,wary,maxku,25-May-18 16:21:41,Trump´s Lawyers-I,,4,0.13,11,11
●,8_LL,Questions for Trump,0,the list,maxku,25-May-18 16:22:09,,,8,0.26,11,11
●,8_LL,Properties\Power & Strength\Weak & Following,0,resigned,maxku,25-May-18 16:22:27,Trump´s Lawyers-I,,8,0.26,11,11
●,8_LL,Properties\Other\Other,0,reports that,maxku,25-May-18 16:22:46,"Trump´s Lawyers-I
Trump",,12,0.39,11,11
●,8_LL,USA\Trump,0,the president,maxku,25-May-18 16:22:58,,,13,0.42,11,11
●,8_LL,USA\Trump,0,Trump,maxku,25-May-18 16:23:19,,,5,0.16,11,11
●,8_LL,Properties\Behaviour & character\SHOWN as Not reasonable/Stupid,0,planned to ignore his advice,maxku,25-May-18 16:23:29,Trump,,28,0.90,11,11
●,8_LL,USA\Trump,0,Trump,maxku,25-May-18 16:24:56,,,5,0.16,13,13
●,8_LL,Properties\Violence & Unfair\Perpetrator & Aggressor (giving violence),0,ramped up his criticism,maxku,25-May-18 16:25:02,Trump,,23,0.74,13,13
●,8_LL,Properties\Violence & Unfair\Victim (receiving violence),0,ramped up his criticism,maxku,25-May-18 16:25:07,USA,,23,0.74,13,13
●,8_LL,Properties\Violence & Unfair\Perpetrator & Aggressor (giving violence),0,FBI raids,maxku,25-May-18 16:25:56,USA,,9,0.29,13,13
●,8_LL,Properties\Violence & Unfair\Victim (receiving violence),0,FBI raids,maxku,25-May-18 16:25:58,Trump´s Lawyers-I,,9,0.29,13,13
●,8_LL,USA,0,FBI,maxku,25-May-18 16:26:16,,,3,0.10,13,13
●,8_LL,Properties\Behaviour & character\SHOWN as Not reasonable/Stupid,0,a total witch-hunt,maxku,25-May-18 16:26:38,RUS meddling investigation,,18,0.58,13,13
●,8_LL,USA\Trump,0,Trump,maxku,25-May-18 16:27:03,,,5,0.16,13,13
●,8_LL,Properties\Behaviour & character\SHOWN as Reasonable/Smart,0,saying it for a long time,maxku,25-May-18 16:27:13,Trump,,25,0.81,13,13
●,8_LL,USA\Trump,0,The president,maxku,25-May-18 16:27:25,,,13,0.42,14,14
●,8_LL,Properties\Affection\Refusal,0,distance himself,maxku,25-May-18 16:27:42,Trump´s Lawyers-I,,16,0.52,14,14
●,8_LL,Properties\Importance\Unimportant,0,"handled only a ""tiny, tiny little fraction""",maxku,25-May-18 16:28:04,Trump´s Lawyers-I,,43,1.39,14,14
●,8_LL,USA\Mueller,0,Mueller,maxku,25-May-18 16:28:16,,,7,0.23,15,15
●,8_LL,Questions for Trump,0,Mueller's list of questions,maxku,25-May-18 16:28:20,,,27,0.87,15,15
●,8_LL,Properties\Other\Other,0,according to,maxku,25-May-18 16:29:13,Inquieries for Trump,,12,0.39,15,15
●,8_LL,USA\Mueller\Investigators,0,federal investigators,AnZhu,17-Jan-19 12:28:25,,,21,0.68,9,9
●,8_LL,RUS investigation,0,his inquiry into Russian meddling in the 2016 election,AnZhu,26-Mar-20 13:54:36,,,54,1.74,3,3
●,8_LL,Questions for Trump,0,part of his inquiry into Russian meddling in the 2016 election,AnZhu,26-Mar-20 13:54:45,,,62,2.00,3,3
●,8_LL,Questions for Trump,0,determining if Trump obstructed justice,AnZhu,26-Mar-20 13:55:56,,,39,1.26,4,4
●,8_LL,USA\Comey,0,FBI Director James Comey,AnZhu,26-Mar-20 13:56:14,,,24,0.77,4,4
●,8_LL,USA\Flynn,0,national security adviser Michael Flynn,AnZhu,26-Mar-20 13:56:39,,,39,1.26,4,4
●,8_LL,USA\Flynn,0,Mr. Flynn,AnZhu,26-Mar-20 13:57:05,,,9,0.29,5,5
●,8_LL,USA\Mueller,0,the special counsel,AnZhu,26-Mar-20 13:58:01,,,19,0.61,5,5
●,8_LL,RUS\RUS-I,0,Russian officials,AnZhu,26-Mar-20 13:58:57,,,17,0.55,6,6
●,8_LL,RUS\RUS-I,0,those connected to the Kremlin,AnZhu,26-Mar-20 13:59:06,,,30,0.97,6,6
●,8_LL,USA\Mueller,0,the special counsel,AnZhu,26-Mar-20 13:59:38,,,19,0.61,7,7
●,8_LL,Questions for Trump,0,any sit-down,AnZhu,26-Mar-20 13:59:54,,,12,0.39,9,9
●,8_LL,Questions for Trump,0,the result of months of negotiations between the special counsel and Trump's squadron of lawyers,AnZhu,26-Mar-20 14:03:40,,,96,3.09,10,10
●,8_LL,USA\Mueller,0,the special counsel,AnZhu,26-Mar-20 14:03:47,,,19,0.61,10,10
●,8_LL,USA\Trump\Lawyers\Dowd,0,"Trump's former lead lawyer in the Russia inquiry, John Dowd",AnZhu,26-Mar-20 14:04:31,,,59,1.90,10,10
●,8_LL,RUS investigation,0,the Russia inquiry,AnZhu,26-Mar-20 14:04:55,,,18,0.58,10,10
●,8_LL,USA\Trump\Lawyers\Dowd,0,Dowd,AnZhu,26-Mar-20 14:05:05,,,4,0.13,11,11
●,8_LL,Questions for Trump,0,an interview in the investigation,AnZhu,26-Mar-20 14:05:20,,,33,1.06,11,11
●,8_LL,USA\Trump\Lawyers\Dowd,0,the lawyer,AnZhu,26-Mar-20 14:05:44,,,10,0.32,11,11
●,8_LL,USA\Trump\Lawyers\Dowd,0,Dowd,AnZhu,26-Mar-20 14:06:04,,,4,0.13,12,12
●,8_LL,USA\Trump\Lawyers\Giuliani,0,former New York City Mayor Rudy Giuliani,AnZhu,26-Mar-20 14:06:25,,,40,1.29,12,12
●,8_LL,USA\Trump\Lawyers\Cohen,0,his longtime personal attorney Michael Cohen,AnZhu,26-Mar-20 14:07:30,,,44,1.42,13,13
●,8_LL,RUS investigation,0,a total witch-hunt,AnZhu,26-Mar-20 14:07:37,,,18,0.58,13,13
●,8_LL,USA\Trump\Lawyers\Cohen,0,Cohen,AnZhu,26-Mar-20 14:07:53,,,5,0.16,14,14
●,8_LL,USA\Trump\Lawyers\Cohen,0,the lawyer,AnZhu,26-Mar-20 14:08:00,,,10,0.32,14,14
●,8_LL,USA\Trump\Lawyers\Cohen,0,Cohen,AnZhu,26-Mar-20 14:08:13,,,5,0.16,15,15
●,8_LL,RUS,0,Moscow,AnZhu,26-Mar-20 14:08:17,,,6,0.19,15,15
●,8_LL,RUS\RUS-I,0,the Russians,AnZhu,26-Mar-20 16:37:59,,,12,0.39,7,7
●,8_LL,USA\Mueller\Investigators,0,the special counsel's office,AnZhu,26-Mar-20 16:45:54,,,28,0.90,13,13
●,8_M,USA\Mueller,0,Robert Mueller,maxku,14-May-18 15:39:01,,,14,0.41,1,1
●,8_M,Questions for Trump,0,list of questions,maxku,14-May-18 15:39:07,,,17,0.50,1,1
●,8_M,USA\Trump,0,Trump,maxku,14-May-18 15:39:11,,,5,0.15,1,1
●,8_M,USA\Trump,0,the president,maxku,14-May-18 15:39:26,,,13,0.38,2,2
●,8_M,USA\Mueller,0,special counsel Robert Mueller,maxku,14-May-18 15:39:35,,,30,0.88,2,2
●,8_M,USA\Mueller,0,Special counsel Robert Mueller,maxku,14-May-18 15:39:42,,,30,0.88,3,3
●,8_M,Questions for Trump,0,a list of almost four dozen questions,maxku,14-May-18 15:39:49,,,37,1.09,3,3
●,8_M,USA\Trump,0,President Trump,maxku,14-May-18 15:39:58,,,15,0.44,3,3
●,8_M,RUS investigation,0,his investigation into Russian meddling in the 2016 election,AnZhu,26-Mar-20 15:39:37,,,60,1.77,3,3
●,8_M,USA\Trump,0,Trump,maxku,14-May-18 16:10:13,,,5,0.15,3,3
●,8_M,Questions for Trump,0,a list of the questions,AnZhu,26-Mar-20 15:39:59,,,23,0.68,4,4
●,8_M,USA\Trump,0,Trump,maxku,14-May-18 16:10:38,,,5,0.15,4,4
●,8_M,USA\Trump,0,Trump,maxku,14-May-18 16:10:59,,,5,0.15,4,4
●,8_M,USA\Trump,0,the president,maxku,14-May-18 16:11:41,,,13,0.38,5,5
●,8_M,RUS investigation,0,the investigation,maxku,14-May-18 16:12:04,,,17,0.50,5,5
●,8_M,Questions for Trump,0,Many of the questions,AnZhu,26-Mar-20 15:41:34,,,21,0.62,6,6
●,8_M,RUS investigation,0,the Russia investigation,maxku,14-May-18 16:12:47,,,24,0.71,6,6
●,8_M,RUS,0,Russia,maxku,14-May-18 16:12:51,,,6,0.18,6,6
