Color,Document name,Code,Weight score,Segment,Author,Creation date,Comment,Document group,Area,Coverage %,Beginning,End
●,3_L,RUS,0,a foreign power,AnZhu,11-Jan-19 14:46:16,,,15,0.17,24,24
●,3_L,Lawsuit,0,the litigation,AnZhu,11-Jan-19 16:48:27,,,14,0.16,14,14
●,3_L,Lawsuit,0,the litigation,AnZhu,11-Jan-19 16:48:34,,,14,0.16,16,16
●,3_L,Lawsuit,0,civil litigation,AnZhu,11-Jan-19 16:48:59,,,16,0.19,27,27
●,3_L,USA\Democrats\Perez,0,"Tom Perez, the chairman of the Democratic Party",AnZhu,24-Mar-20 16:48:52,,,47,0.55,2,2
●,3_L,Accuse in conspiracy,0,opened a surprise legal assault on President Trump,AnZhu,24-Mar-20 16:49:49,,,50,0.58,3,3
●,3_L,Accuse in conspiracy,0,alleging that the organization was the victim of a conspiracy,AnZhu,24-Mar-20 16:50:12,,,61,0.71,3,3
●,3_L,RUS\RUS-I,0,Russian officials,AnZhu,24-Mar-20 16:50:20,,,17,0.20,3,3
●,3_L,Clinton campaign,0,Hillary Clinton's presidential run,AnZhu,24-Mar-20 16:51:43,,,34,0.40,3,3
●,3_L,USA\Republicans\Defendants\Campaign officials,0,Mr. Trump's associates,AnZhu,24-Mar-20 16:53:30,,,22,0.26,4,4
●,3_L,RUS\RUS-I,0,Russian intelligence agents,AnZhu,24-Mar-20 16:53:43,,,27,0.31,4,4
●,3_L,Lawsuit,0,the document,AnZhu,24-Mar-20 16:53:54,,,12,0.14,4,4
●,3_L,RUS\RUS-I,0,the Russians,AnZhu,24-Mar-20 16:54:17,,,12,0.14,4,4
●,3_L,USA,0,Washington,AnZhu,24-Mar-20 16:54:42,,,10,0.12,5,5
●,3_L,USA\Democrats\Perez,0,"Tom Perez, the chairman of the Democratic Party",AnZhu,24-Mar-20 16:55:27,,,47,0.55,5,5
●,3_L,USA\Democrats\Schumer,0,Senate Minority Leader Chuck Schumer,AnZhu,24-Mar-20 16:56:11,,,36,0.42,5,5
●,3_L,USA\Democrats\Pelosi,0,"House Minority Leader Nancy Pelosi, the top Democrats in Congress",AnZhu,24-Mar-20 16:56:45,,,65,0.76,5,5
●,3_L,DNC server,0,the D.N.C.'s hacked email servers,AnZhu,24-Mar-20 16:57:34,,,33,0.38,6,6
●,3_L,USA\Republicans\Defendants\Campaign officials\Parscale,0,"Brad Parscale, the campaign manager for Mr. Trump's 2020 re-election bid",AnZhu,24-Mar-20 16:58:01,,,72,0.84,7,7
●,3_L,USA\Republicans\Defendants\Campaign officials\Parscale,0,Mr. Parscale,AnZhu,24-Mar-20 16:58:36,,,12,0.14,8,8
●,3_L,USA\Republicans\Defendants\Campaign officials\Parscale,0,Mr. Parscale,AnZhu,24-Mar-20 16:58:54,,,12,0.14,8,8
●,3_L,USA\Democrats\Perez,0,Mr. Perez,AnZhu,24-Mar-20 17:02:01,,,9,0.10,9,9
●,3_L,USA\Mueller,0,"the special counsel, Robert S. Mueller III",AnZhu,24-Mar-20 17:03:04,,,42,0.49,10,10
●,3_L,USA\Democrats\Perez,0,Mr. Perez,AnZhu,24-Mar-20 17:03:16,,,9,0.10,10,10
●,3_L,USA election 2016,0,American elections,AnZhu,24-Mar-20 17:03:38,,,18,0.21,10,10
●,3_L,USA\Mueller,0,Mr. Mueller,AnZhu,24-Mar-20 17:03:51,,,11,0.13,10,10
●,3_L,USA\Mueller,0,Mueller,AnZhu,24-Mar-20 17:04:05,,,7,0.08,11,11
●,3_L,USA\Democrats\Perez,0,Mr. Perez,AnZhu,24-Mar-20 17:04:11,,,9,0.10,11,11
●,3_L,USA\Democrats\Perez,0,Mr. Perez,AnZhu,24-Mar-20 17:04:28,,,9,0.10,12,12
●,3_L,USA\Republicans\Defendants\Campaign officials,0,his associates,AnZhu,24-Mar-20 17:04:56,,,14,0.16,12,12
●,3_L,USA\Republicans\Defendants\Campaign officials,0,his campaign aides,AnZhu,24-Mar-20 17:05:19,,,18,0.21,13,13
●,3_L,USA\Democrats\Perez,0,Mr. Perez,AnZhu,24-Mar-20 17:05:55,,,9,0.10,15,15
●,3_L,USA\Democrats\Perez,0,Mr. Perez,AnZhu,24-Mar-20 17:06:23,,,9,0.10,15,15
●,3_L,USA\Republicans\Defendants\Campaign officials\Parscale,0,Mr. Parscale,AnZhu,24-Mar-20 17:06:33,,,12,0.14,16,16
●,3_L,USA\Democrats\Perez,0,Mr. Perez,AnZhu,24-Mar-20 17:06:49,,,9,0.10,16,16
●,3_L,USA\Republicans\Defendants\Campaign officials\Parscale,0,Mr. Parscale,AnZhu,24-Mar-20 17:07:06,,,12,0.14,17,17
●,3_L,USA\USA-I,0,White House officials,AnZhu,24-Mar-20 17:07:25,,,21,0.24,18,18
●,3_L,USA\Republicans\Defendants\Campaign officials\Stone,0,"Roger J. Stone Jr., a former campaign adviser to Mr. Trump",AnZhu,24-Mar-20 17:08:18,,,58,0.68,18,18
●,3_L,USA\Republicans\Defendants\Campaign officials\Stone,0,a defendant in the suit,AnZhu,24-Mar-20 17:08:46,,,23,0.27,18,18
●,3_L,USA\Republicans\Defendants\Campaign officials\Stone,0,Mr. Stone,AnZhu,24-Mar-20 17:09:05,,,9,0.10,19,19
●,3_L,USA\Republicans\Defendants\Buschel,0,"Rob Buschel, Mr. Stone's lawyer",AnZhu,24-Mar-20 17:10:19,,,31,0.36,19,19
●,3_L,Lawsuit,0,"a ""regurgitation"" of a complaint filed last year by Democrats",AnZhu,24-Mar-20 17:10:42,,,61,0.71,19,19
●,3_L,USA\Republicans\Defendants\Campaign officials,0,his associates,AnZhu,24-Mar-20 17:11:18,,,14,0.16,20,20
●,3_L,USA\Comey,0,"James B. Comey, the former F.B.I. director",AnZhu,24-Mar-20 17:11:59,,,42,0.49,20,20
●,3_L,USA\Republicans\Defendants,0,a number of other defendants,AnZhu,24-Mar-20 17:13:42,,,28,0.33,18,18
●,3_L,Lawsuit,0,broad in its claims,AnZhu,24-Mar-20 17:15:40,,,19,0.22,22,22
●,3_L,Lawsuit,0,stark in its language,AnZhu,24-Mar-20 17:15:46,,,21,0.24,22,22
●,3_L,USA\Trump\Lawyers\Giuliani,0,"Rudolph W. Giuliani, the former New York City mayor",AnZhu,24-Mar-20 17:17:11,,,51,0.59,21,21
●,3_L,USA\Trump\Lawyers,0,two other lawyers,AnZhu,24-Mar-20 17:17:17,,,17,0.20,21,21
●,3_L,USA\Trump\Lawyers,0,his legal team,AnZhu,24-Mar-20 17:17:23,,,14,0.16,21,21
●,3_L,USA\Republicans\Defendants,0,a long list of defendants,AnZhu,24-Mar-20 17:17:56,,,25,0.29,22,22
●,3_L,USA\Republicans\Defendants\Trump Jr,0,"his son, Donald Jr.",AnZhu,24-Mar-20 17:18:27,,,19,0.22,22,22
●,3_L,USA\Republicans\Defendants\Kushner,0,"son-in-law, Jared Kushner",AnZhu,24-Mar-20 17:18:38,,,25,0.29,22,22
●,3_L,USA\Republicans\Defendants\Campaign officials,0,a group of former campaign aides,AnZhu,24-Mar-20 17:19:39,,,32,0.37,22,22
●,3_L,USA\Republicans\Defendants\Campaign officials\Stone,0,Mr. Stone,AnZhu,24-Mar-20 17:19:50,,,9,0.10,22,22
●,3_L,USA\Republicans\Defendants\Campaign officials\Manafort,0,"Paul Manafort,",AnZhu,24-Mar-20 17:20:01,,,14,0.16,22,22
●,3_L,USA\Republicans\Defendants\Campaign officials\Gates,0,Rick Gates,AnZhu,24-Mar-20 17:20:13,,,10,0.12,22,22
●,3_L,USA\Republicans\Defendants\Campaign officials\Papadopoulos,0,George Papadopoulos,AnZhu,24-Mar-20 17:20:20,,,19,0.22,22,22
●,3_L,USA\Republicans\Defendants\Campaign officials,0,the targets of the D.N.C. lawsuit,AnZhu,24-Mar-20 17:21:06,,,33,0.38,23,23
●,3_L,USA\Mueller,0,Mr. Mueller,AnZhu,24-Mar-20 17:21:18,,,11,0.13,23,23
●,3_L,USA\Republicans\Defendants\Campaign officials\Manafort,0,Mr. Manafort,AnZhu,24-Mar-20 17:21:26,,,12,0.14,23,23
●,3_L,USA\Mueller,0,the special counsel,AnZhu,24-Mar-20 17:21:34,,,19,0.22,23,23
●,3_L,USA\Republicans\Defendants\Campaign officials\Gates,0,Mr. Gates,AnZhu,24-Mar-20 17:21:41,,,9,0.10,23,23
●,3_L,USA\Republicans\Defendants\Campaign officials\Papadopoulos,0,Mr. Papadopoulos,AnZhu,24-Mar-20 17:21:53,,,16,0.19,23,23
●,3_L,Accuse in conspiracy,0,"accused Mr. Trump's campaign of being ""a racketeering enterprise""",AnZhu,24-Mar-20 17:22:19,,,65,0.76,24,24
●,3_L,DNC server,0,email servers at the D.N.C.,AnZhu,24-Mar-20 17:22:46,,,27,0.31,24,24
●,3_L,USA\USA-Misc,0,the public,AnZhu,24-Mar-20 17:22:54,,,10,0.12,24,24
●,3_L,RUS\RUS-I,0,the Russians,AnZhu,24-Mar-20 17:23:17,,,12,0.14,24,24
●,3_L,RUS\RUS-I,0,the Russians,AnZhu,24-Mar-20 17:23:24,,,12,0.14,24,24
●,3_L,Accuse in conspiracy,0,allege,AnZhu,24-Mar-20 17:23:57,,,6,0.07,24,24
●,3_L,USA\Republicans\Defendants,0,the defendants,AnZhu,24-Mar-20 17:24:14,,,14,0.16,25,25
●,3_L,USA\Democrats\Perez,0,Mr. Perez,AnZhu,24-Mar-20 17:24:24,,,9,0.10,26,26
●,3_L,USA\Democrats,0,Democratic leaders,AnZhu,24-Mar-20 17:24:46,,,18,0.21,26,26
●,3_L,RUS investigation,0,investigating contacts between the Trump campaign and Russia,AnZhu,24-Mar-20 17:25:04,,,60,0.70,26,26
●,3_L,RUS investigation,0,investigating what happened in 2016,AnZhu,24-Mar-20 17:25:30,,,35,0.41,27,27
●,3_L,USA\Mueller,0,special counsel,AnZhu,24-Mar-20 17:25:50,,,15,0.17,27,27
●,3_L,USA\USA-I,0,a former staffer member,AnZhu,24-Mar-20 17:26:27,,,23,0.27,28,28
●,3_L,Lawsuit,0,an invasion of privacy lawsuit,AnZhu,24-Mar-20 17:26:53,,,30,0.35,28,28
●,3_L,USA\Republicans\Defendants\Campaign officials\Stone,0,Mr. Stone,AnZhu,24-Mar-20 17:27:05,,,9,0.10,28,28
●,3_L,USA\Democrats,0,Democratic National Committee,AnZhu,24-Mar-20 17:27:29,,,29,0.34,29,29
●,3_L,USA\Democrats\Protect Democracy,0,"Protect Democracy, a government watchdog group",AnZhu,24-Mar-20 17:29:04,,,46,0.54,30,30
●,3_L,USA\Democrats\Protect Democracy,0,former Obama administration lawyers,AnZhu,24-Mar-20 17:29:15,,,35,0.41,30,30
●,3_L,USA\Democrats\Protect Democracy,0,Protect Democracy,AnZhu,24-Mar-20 17:29:22,,,17,0.20,31,31
●,3_L,USA\Democrats,0,D.N.C.,AnZhu,24-Mar-20 17:29:31,,,6,0.07,31,31
●,3_L,USA\USA-Misc,0,three Americans,AnZhu,24-Mar-20 17:29:48,,,15,0.17,31,31
●,3_L,USA\Republicans\Defendants\Campaign officials\Stone,0,Roger Stone,AnZhu,24-Mar-20 17:30:02,,,11,0.13,31,31
●,3_L,USA\Huvelle,0,Ellen S. Huvelle of the Federal District Court for the District of Columbia,AnZhu,24-Mar-20 17:31:12,,,75,0.87,32,32
●,3_L,USA\Huvelle,0,The judge,AnZhu,24-Mar-20 17:31:17,,,9,0.10,32,32
●,3_L,USA\Huvelle,0,an appointee of President Bill Clinton,AnZhu,24-Mar-20 17:31:22,,,38,0.44,32,32
●,3_L,USA\Republicans\Defendants,0,the defendants,AnZhu,24-Mar-20 17:31:32,,,14,0.16,32,32
●,3_L,USA\Republicans\Defendants,0,the defendants,AnZhu,24-Mar-20 17:31:47,,,14,0.16,14,14
●,3_L,Stolen DNC documents,0,hacked Democratic emails,AnZhu,24-Mar-20 18:45:37,,,24,0.28,28,28
●,3_L,Stolen DNC documents,0,files that exposed their personal information to the public,AnZhu,24-Mar-20 18:45:44,,,59,0.69,28,28
●,3_L,Stolen DNC documents,0,the first archives of stolen Democratic National Committee emails,AnZhu,24-Mar-20 18:46:03,,,65,0.76,29,29
●,3_L,Wikileaks,0,the defendants,AnZhu,24-Mar-20 18:52:57,,,14,0.16,14,14
●,3_L,Wikileaks,0,other defendants,AnZhu,24-Mar-20 18:53:38,,,16,0.19,18,18
●,3_L,Wikileaks,0,defendants,AnZhu,24-Mar-20 18:53:20,,,10,0.12,22,22
●,3_L,Wikileaks,0,the defendants,AnZhu,24-Mar-20 18:53:47,,,14,0.16,25,25
●,3_L,Wikileaks,0,the defendants,AnZhu,24-Mar-20 18:53:56,,,14,0.16,32,32
●,3_L,RUS,0,the defendants,AnZhu,24-Mar-20 18:56:05,,,14,0.16,14,14
●,3_L,RUS,0,other defendants,AnZhu,24-Mar-20 18:56:14,,,16,0.19,18,18
●,3_L,RUS,0,defendants,AnZhu,24-Mar-20 18:56:28,,,10,0.12,22,22
●,3_L,RUS,0,the defendants,AnZhu,24-Mar-20 18:56:37,,,14,0.16,25,25
●,3_L,RUS,0,defendants,AnZhu,24-Mar-20 18:56:47,,,10,0.12,32,32
●,3_LL,RUS,0,Russia,AnZhu,11-Jan-19 11:54:48,,,6,0.12,1,1
●,3_LL,USA\Democrats,0,Democrats,maxku,08-May-18 10:47:15,,,9,0.18,1,1
●,3_LL,USA\Democrats,0,The party,maxku,08-May-18 10:47:32,,,9,0.18,2,2
●,3_LL,RUS,0,Russia,maxku,08-May-18 10:47:48,,,6,0.12,2,2
●,3_LL,RUS interference into USA election,0,conspiracy In 2016 election,AnZhu,24-Mar-20 16:04:12,,,27,0.54,1,1
●,3_LL,RUS interference into USA election,0,conspired with Russia,maxku,08-May-18 10:48:25,,,21,0.42,2,2
●,3_LL,USA\Democrats,0,The Democratic Party,maxku,08-May-18 10:48:59,,,20,0.40,3,3
●,3_LL,RUS,0,the Russian government,AnZhu,24-Mar-20 16:06:25,,,22,0.44,3,3
●,3_LL,USA\Trump,0,U.S. President Donald Trump,maxku,08-May-18 10:49:12,,,27,0.54,3,3
●,3_LL,RUS interference into USA election,0,a wide-ranging conspiracy,AnZhu,24-Mar-20 16:06:48,,,25,0.50,3,3
●,3_LL,USA\Democrats,0,the Democratic National Committee,AnZhu,24-Mar-20 16:08:18,,,33,0.65,4,4
●,3_LL,RUS interference into USA election,0,conspired with the Russian government,maxku,08-May-18 10:49:52,,,37,0.73,4,4
●,3_LL,RUS,0,Russian government,maxku,08-May-18 10:49:56,,,18,0.36,4,4
●,3_LL,USA\Democrats\Clinton,0,Hillary Clinton,maxku,08-May-18 10:50:49,,,15,0.30,2,2
●,3_LL,USA\Democrats\Clinton,0,Democratic presidential nominee Hillary Clinton,maxku,08-May-18 10:50:55,,,47,0.93,4,4
●,3_LL,RUS interference into USA election,0,hacking Democratic Party computers,maxku,08-May-18 10:51:05,,,34,0.67,4,4
●,3_LL,USA\Trump,0,Trump,maxku,08-May-18 10:51:12,,,5,0.10,4,4
●,3_LL,USA\Trump,0,Trump,maxku,08-May-18 10:51:27,,,5,0.10,5,5
●,3_LL,Trump campaign,0,Trump campaign,AnZhu,11-Jan-19 11:54:58,,,14,0.28,1,1
●,3_LL,Trump campaign,0,Trump's campaign,maxku,08-May-18 10:51:57,,,16,0.32,2,2
●,3_LL,USA\Trump,0,Trump,maxku,08-May-18 10:52:05,,,5,0.10,2,2
●,3_LL,USA\Trump,0,Trump,AnZhu,09-Apr-19 11:00:12,,,5,0.10,1,1
●,3_LL,Trump campaign,0,U.S. President Donald Trump's campaign,AnZhu,24-Mar-20 16:06:38,,,38,0.75,3,3
●,3_LL,USA election 2016,0,2016 U.S. presidential election,maxku,08-May-18 10:52:48,,,31,0.61,3,3
●,3_LL,Trump campaign,0,Trump's campaign,maxku,08-May-18 10:53:20,,,16,0.32,5,5
●,3_LL,RUS,0,Russia,maxku,08-May-18 10:53:25,,,6,0.12,5,5
●,3_LL,USA election 2016,0,the 2016 election,maxku,08-May-18 10:53:33,,,17,0.34,5,5
●,3_LL,Trump campaign,0,"a ""racketeering enterprise""",AnZhu,24-Mar-20 16:10:07,,,27,0.54,5,5
●,3_LL,RUS,0,Moscow,maxku,08-May-18 10:53:54,,,6,0.12,5,5
●,3_LL,Lawsuit,0,its federal lawsuit in Manhattan,AnZhu,24-Mar-20 16:07:12,,,32,0.63,4,4
●,3_LL,Lawsuit,0,The lawsuit,AnZhu,24-Mar-20 16:09:10,,,11,0.22,5,5
●,3_LL,Lawsuit,0,the lawsuit frivolous,AnZhu,11-Jan-19 12:44:07,,,21,0.42,10,10
●,3_LL,Wikileaks,0,WikiLeaks,maxku,08-May-18 11:08:08,,,9,0.18,3,3
●,3_LL,Lawsuit,0,the process of legal discovery,maxku,18-May-18 07:08:23,,,30,0.60,25,25
●,3_LL,Lawsuit,0,a sham lawsuit,maxku,18-May-18 07:09:25,,,14,0.28,11,11
●,3_LL,Lawsuit,0,a fundraising effort,AnZhu,11-Jan-19 12:44:37,,,20,0.40,10,10
●,3_LL,Trump campaign,0,Trump's campaign,maxku,18-May-18 07:19:40,,,16,0.32,4,4
●,3_LL,Trump campaign,0,Donald Trump's campaign,maxku,18-May-18 07:19:55,,,23,0.46,6,6
●,3_LL,Trump campaign,0,the 2016 campaign,maxku,18-May-18 07:20:37,,,17,0.34,15,15
●,3_LL,Trump campaign,0,the 2016 presidential campaign,maxku,18-May-18 07:20:44,,,30,0.60,6,6
●,3_LL,RUS interference into USA election,0,an all-out assault,maxku,18-May-18 11:14:47,,,18,0.36,6,6
●,3_LL,RUS interference into USA election,0,an act of unprecedented treachery,maxku,18-May-18 07:26:06,,,33,0.65,6,6
●,3_LL,RUS interference into USA election,0,a bogus Russian collusion claim,AnZhu,11-Jan-19 12:45:14,,,31,0.61,11,11
●,3_LL,RUS interference into USA election,0,meddling in the election,maxku,18-May-18 07:26:55,,,24,0.48,14,14
●,3_LL,RUS interference into USA election,0,sponsored the hacking of Democratic Party groups,AnZhu,24-Mar-20 16:34:09,,,48,0.95,15,15
●,3_LL,Lawsuit,0,the lawsuit,maxku,18-May-18 07:27:32,,,11,0.22,22,22
●,3_LL,RUS interference into USA election,0,"""a left-wing conspiracy theory.""",maxku,18-May-18 07:27:58,,,32,0.63,22,22
●,3_LL,RUS interference into USA election,0,breaches of its computer systems,maxku,18-May-18 07:28:16,,,32,0.63,16,16
●,3_LL,RUS interference into USA election,0,the issue of Russian election interference,AnZhu,11-Jan-19 13:20:32,,,42,0.83,24,24
●,3_LL,Properties\Violence & Unfair\Perpetrator & Aggressor (giving violence),0,hurt,maxku,18-May-18 07:38:07,"USA
RUS",,4,0.08,2,2
●,3_LL,Properties\Violence & Unfair\Victim (receiving violence),0,hurt,maxku,18-May-18 07:38:22,Clinton,,4,0.08,2,2
●,3_LL,Properties\Power & Strength\Powerful & Leading,0,sue,AnZhu,09-Apr-19 11:00:25,Democrats,,3,0.06,1,1
●,3_LL,Properties\Power & Strength\Powerful & Leading,0,sued,maxku,18-May-18 07:39:38,Democrats,,4,0.08,3,3
●,3_LL,Properties\Power & Strength\Powerful & Leading,0,charging,maxku,18-May-18 07:39:57,Democrats,,8,0.16,3,3
●,3_LL,Properties\Importance\Important & Intense,0,wide-ranging,maxku,18-May-18 07:41:33,RUS interference into USA election,,12,0.24,3,3
●,3_LL,Properties\Violence & Unfair\Perpetrator & Aggressor (giving violence),0,hurt,maxku,18-May-18 07:42:38,"USA
RUS",,4,0.08,4,4
●,3_LL,Properties\Violence & Unfair\Victim (receiving violence),0,hurt,maxku,18-May-18 07:42:47,Clinton,,4,0.08,4,4
●,3_LL,Properties\Other\Other,0,alleged,maxku,18-May-18 08:29:47,Lawsuit,,7,0.14,5,5
●,3_LL,Properties\Affection\Affection or empathy,0,gleefully welcomed,maxku,18-May-18 07:43:33,RUS,,18,0.36,5,5
●,3_LL,Properties\Violence & Unfair\Perpetrator & Aggressor (giving violence),0,accuses,maxku,18-May-18 07:43:47,Lawsuit,,7,0.14,5,5
●,3_LL,Properties\Honor & patriotic values\Dishonor,0,racketeering,maxku,18-May-18 07:44:39,Trump campaign,,12,0.24,5,5
●,3_LL,Properties\Power & Strength\Powerful & Leading,0,launched,maxku,18-May-18 07:45:07,RUS,,8,0.16,6,6
●,3_LL,Properties\Importance\Important & Intense,0,all-out,maxku,18-May-18 11:13:45,RUS interference into USA election,,7,0.14,6,6
●,3_LL,Properties\Affection\Affection or empathy,0,a willing and active partner,maxku,18-May-18 07:45:43,RUS,,28,0.56,6,6
●,3_LL,Properties\Power & Strength\Powerful & Leading,0,active partner,maxku,18-May-18 07:46:04,Trump campaign,,14,0.28,6,6
●,3_LL,Properties\Importance\Important & Intense,0,unprecedented,maxku,18-May-18 07:47:03,RUS interference into USA election,,13,0.26,6,6
●,3_LL,Properties\Honor & patriotic values\Dishonor,0,treachery,maxku,18-May-18 07:47:35,RUS interference into USA election,,9,0.18,6,6
●,3_LL,Lawsuit,0,The suit,maxku,18-May-18 07:47:53,,,8,0.16,7,7
●,3_LL,USA\Trump,0,Trump,maxku,18-May-18 07:47:57,,,5,0.10,7,7
●,3_LL,USA\Democrats,0,the Democrats,maxku,18-May-18 07:48:04,,,13,0.26,7,7
●,3_LL,Properties\Behaviour & character\Not trustworthy,0,obstructionist,maxku,18-May-18 07:48:50,Democrats,,14,0.28,7,7
●,3_LL,Properties\Violence & Unfair\Perpetrator & Aggressor (giving violence),0,promised a counterattack,maxku,18-May-18 07:49:07,Trump,,24,0.48,7,7
●,3_LL,USA\Democrats\Clinton,0,Clinton,maxku,18-May-18 07:49:43,,,7,0.14,7,7
●,3_LL,Properties\Law\Unlawful,0,committed a crime,maxku,18-May-18 07:49:53,Clinton,,17,0.34,7,7
●,3_LL,Properties\Other\Other,0,can be good news,maxku,18-May-18 07:50:17,Lawsuit,,16,0.32,8,8
●,3_LL,Properties\Power & Strength\Weak & Following,0,counter,maxku,18-May-18 07:50:51,Republicans,,7,0.14,8,8
●,3_LL,USA\Democrats,0,the DNC,AnZhu,24-Mar-20 16:12:44,,,7,0.14,8,8
●,3_LL,USA,0,the FBI,maxku,18-May-18 07:51:16,,,7,0.14,8,8
●,3_LL,USA\Trump,0,"Trump, a Republican",AnZhu,24-Mar-20 16:13:19,,,19,0.38,8,8
●,3_LL,USA\Trump,0,Trump,maxku,18-May-18 07:52:00,,,5,0.10,9,9
●,3_LL,USA\Democrats,0,the DNC,maxku,18-May-18 07:52:49,,,7,0.14,9,9
●,3_LL,USA\USA-Misc,0,a Pakistan-born information technology worker,maxku,18-May-18 07:53:29,,,45,0.89,9,9
●,3_LL,USA\USA-Misc,0,the Pakistani mystery man,maxku,18-May-18 07:53:37,,,25,0.50,8,8
●,3_LL,Properties\Law\Unlawful,0,inappropriately accessed,maxku,18-May-18 07:53:46,USA-Misc,,24,0.48,9,9
●,3_LL,USA\Trump,0,The campaign operation Trump,AnZhu,24-Mar-20 16:31:36,,,28,0.56,10,10
●,3_LL,Properties\Behaviour & character\SHOWN as Not reasonable/Stupid,0,frivolous,maxku,18-May-18 07:55:39,Lawsuit,,9,0.18,10,10
●,3_LL,Properties\Behaviour & character\Not trustworthy,0,sham,maxku,18-May-18 07:56:39,Lawsuit,,4,0.08,11,11
●,3_LL,Properties\Power & Strength\Weak & Following,0,desperate,maxku,18-May-18 07:57:02,Democrats,,9,0.18,11,11
●,3_LL,Properties\Quality\Bad Quality,0,dysfunctional,maxku,18-May-18 07:57:16,Democrats,,13,0.26,11,11
●,3_LL,Properties\Economy\Negative - economy,0,nearly insolvent,maxku,18-May-18 07:57:36,Democrats,,16,0.32,11,11
●,3_LL,USA\Democrats,0,"a desperate, dysfunctional, and nearly insolvent Democratic Party",AnZhu,11-Jan-19 12:45:23,,,65,1.29,11,11
●,3_LL,Trump campaign,0,the campaign,maxku,18-May-18 07:58:07,,,12,0.24,11,11
●,3_LL,Lawsuit,0,the lawsuit,maxku,18-May-18 07:58:32,,,11,0.22,12,12
●,3_LL,RUS interference into USA election,0,Russian meddling,maxku,18-May-18 08:02:54,,,16,0.32,12,12
●,3_LL,USA\Trump,0,Trump,maxku,18-May-18 08:05:14,,,5,0.10,14,14
●,3_LL,Trump campaign,0,his campaign,maxku,18-May-18 08:06:39,,,12,0.24,14,14
●,3_LL,RUS interference into USA election,0,colluded with Russia,maxku,18-May-18 08:06:47,,,20,0.40,14,14
●,3_LL,RUS,0,Russia,maxku,18-May-18 08:06:51,,,6,0.12,14,14
●,3_LL,RUS,0,Moscow,maxku,18-May-18 08:06:56,,,6,0.12,14,14
●,3_LL,RUS,0,Russia,maxku,18-May-18 08:07:18,,,6,0.12,15,15
●,3_LL,RUS interference into USA election,0,the effort,maxku,18-May-18 08:07:59,,,10,0.20,15,15
●,3_LL,USA\Trump,0,Trump,maxku,18-May-18 08:08:05,,,5,0.10,15,15
●,3_LL,USA\Democrats\Clinton,0,Clinton,maxku,18-May-18 08:08:10,,,7,0.14,15,15
●,3_LL,USA,0,the agencies,maxku,18-May-18 08:08:14,,,12,0.24,15,15
●,3_LL,Properties\Violence & Unfair\Perpetrator & Aggressor (giving violence),0,blames,maxku,18-May-18 08:08:21,Democrats,,6,0.12,16,16
●,3_LL,USA\Democrats,0,The DNC,maxku,18-May-18 08:08:30,,,7,0.14,16,16
●,3_LL,RUS,0,Russia,maxku,18-May-18 08:08:35,,,6,0.12,16,16
●,3_LL,USA\Democrats,0,party officials,maxku,18-May-18 08:10:17,,,15,0.30,17,17
●,3_LL,USA\Democrats,0,the Democratic nominating convention,maxku,18-May-18 08:10:31,,,36,0.71,17,17
●,3_LL,Wikileaks,0,WikiLeaks,maxku,18-May-18 08:10:36,,,9,0.18,17,17
●,3_LL,Properties\Violence & Unfair\Perpetrator & Aggressor (giving violence),0,stoke conflicts,maxku,18-May-18 08:11:23,Wikileaks,,15,0.30,17,17
●,3_LL,Properties\Violence & Unfair\Victim (receiving violence),0,stoke conflicts among,maxku,18-May-18 08:11:46,Democrats,,21,0.42,17,17
●,3_LL,USA\Democrats,0,the party's supporters,maxku,18-May-18 08:11:57,,,22,0.44,17,17
●,3_LL,Properties\Difficulty\Difficult,0,embarrassing,maxku,18-May-18 08:12:11,Democrats,,12,0.24,17,17
●,3_LL,RUS interference into USA election,0,Hackers disseminated internal communications,maxku,18-May-18 08:12:27,,,44,0.87,17,17
●,3_LL,RUS interference into USA election,0,alleged collusion with Moscow.,maxku,18-May-18 08:12:49,,,30,0.60,18,18
●,3_LL,RUS,0,Moscow,maxku,18-May-18 08:12:53,,,6,0.12,18,18
●,3_LL,Lawsuit,0,the accusations,maxku,18-May-18 08:13:05,,,15,0.30,18,18
●,3_LL,Properties\Quality\Bad Quality,0,offered little new information,maxku,18-May-18 08:13:26,Lawsuit,,30,0.60,18,18
●,3_LL,USA\Democrats,0,Democrats,maxku,18-May-18 08:13:40,,,9,0.18,19,19
●,3_LL,RUS,0,Russia,maxku,18-May-18 08:13:49,,,6,0.12,19,19
●,3_LL,USA\Republicans,0,Republicans,maxku,18-May-18 08:13:59,,,11,0.22,19,19
●,3_LL,Properties\Power & Strength\Weak & Following,0,risk of losing control,maxku,18-May-18 08:14:15,Republicans,,22,0.44,19,19
●,3_LL,Properties\Safety\Unsafe,0,risk of losing control,maxku,18-May-18 08:14:28,Republicans,,22,0.44,19,19
●,3_LL,USA,0,Congress,maxku,18-May-18 08:14:42,,,8,0.16,19,19
●,3_LL,Lawsuit,0,The suit,maxku,18-May-18 08:14:46,,,8,0.16,20,20
●,3_LL,USA\Democrats,0,Democrats,maxku,18-May-18 08:14:52,,,9,0.18,20,20
●,3_LL,Properties\Quality\Functioning,0,useful and perhaps compelling,maxku,18-May-18 08:15:19,Lawsuit,,29,0.58,20,20
